db,src_table,label,field_key,evidence,reason
mimic-iv,mimiciv.icu.chartevents,Pressure Ulcer #3- Treatment,228541,adjudicated:both_agree,"压疮处置方式, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure Ulcer #3- Type,228551,adjudicated:both_agree,"压疮类型, categorical 修饰属性, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Incision #3- Cleanse,228567,adjudicated:both_agree,"切口清洁护理记录, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Impaired Skin #4- Type,228579,adjudicated:both_agree,"皮肤破损类型评估, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Impaired Skin #4- Dressing Status,228603,adjudicated:both_agree,"皮肤破损敷料状态, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Impaired Skin #5- Dressing Status,228604,adjudicated:both_agree,"皮肤破损敷料状态, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Respiratory,228709,adjudicated:both_agree,"医师病程记录中的呼吸系统查体描述, 自由文本式记录而非测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #3- Wound Base,228735,adjudicated:both_agree,"压疮创面基底评估, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #3- Surrounding tissue,228745,adjudicated:both_agree,"压疮周围组织评估, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #2- Drainage,228754,adjudicated:both_agree,"压疮渗液性状, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #2- Drainage amount,228764,adjudicated:both_agree,"压疮渗液量, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #2- Dressing status,228804,adjudicated:both_agree,"压疮敷料状态, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #3- Dressing status,228805,adjudicated:both_agree,"压疮敷料状态, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #3- Stage,228815,adjudicated:both_agree,"压疮分期, 皮肤护理分级条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #2- Tunneling present,228834,adjudicated:both_agree,"压疮潜行(tunneling)评估, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #2- Undermining present,228844,adjudicated:both_agree,"压疮潜行/边缘剥离评估, 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Impaired Skin #4- Type,228856,adjudicated:both_agree,"皮肤破损类型评估(第二套编号), 皮肤护理条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,HEENT,229032,adjudicated:both_agree,"医师病程记录中的头颈五官(HEENT)查体描述, 非测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Nutrition  NCP - Plan revised,229104,adjudicated:both_agree,"营养护理计划(NCP)文书条目, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Elimination NCP - Plan revised,229123,adjudicated:both_agree,"排泄护理计划(NCP)文书条目, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Substance withdrawal NCP - Plan revised,229140,adjudicated:both_agree,"物质戒断护理计划(NCP)文书条目, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Metabolic disturbance NCP - Problem resolved,229148,adjudicated:both_agree,"代谢紊乱护理计划(NCP)文书条目, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Palliative Care NCP - Expected outcomes,229150,adjudicated:both_agree,"姑息治疗护理计划(NCP)预期目标文书, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,TOF Twitch,229316,adjudicated:both_agree,"四个成串(TOF)刺激肌颤搐计数, 神经肌肉阻滞监测, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Activity Intolerance  NCP - Interventions,229330,adjudicated:both_agree,"护理计划(NCP)干预措施文书条目, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,UF Heparin (Anti-Xa),229375,adjudicated:both_agree,"普通肝素抗Xa活性, p50≈0.34 符合 anti-Xa 范围; 与目录中 pt/ptt/inr/thrombin 均非同一检验, 目录无该概念"
mimic-iv,mimiciv.icu.chartevents,Surgibra,229505,adjudicated:both_agree,"术后胸带(Surgibra)使用记录, 护理装置条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Test Performed (AM-PAC),229636,adjudicated:both_agree,"AM-PAC 功能量表是否施测的标记, 康复评估元数据, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Discharge Recommendations (AM-PAC),229638,adjudicated:both_agree,"AM-PAC 出院去向建议, 康复/处置计划条目, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,CP-Pain Assessment Method,229705,adjudicated:both_agree,"疼痛评估所用方法/工具, 是修饰属性; 目录只有 pain_score 与 pain_goal, 无量表名称概念"
mimic-iv,mimiciv.icu.chartevents,CP-Pain Assessment Method-Post,229706,adjudicated:both_agree,"镇痛后疼痛评估方法, 修饰属性; 目录无量表名称类概念"
mimic-iv,mimiciv.icu.chartevents,COVID NCP - Plan revised,229979,adjudicated:both_agree,"护理计划(NCP)文书条目, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,COVID NCP - Problem resolved,229980,adjudicated:both_agree,"护理计划(NCP)文书条目, 非临床测量量, 目录无对应概念"
mimic-iv,mimiciv.icu.chartevents,Ammonia,220580,adjudicated:both_agree,"血氨, umol/L, p50≈38、p99≈242, 值域符合血氨(含肝性脑病高值); 是真实实验室指标, 但目录 lab 组中无 ammonia 概念。"
mimic-iv,mimiciv.icu.chartevents,Bladder Irrigation,224019,adjudicated:both_agree,"膀胱冲洗记录, GI/GU categorical; 属护理出入量/操作记录, 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,QTc,224359,adjudicated:both_agree,"心电校正 QT 间期(QTc), 单位 sec, p50≈0.44 符合 QTc 生理值(p99=635 为单位混用的脏值)。是真实测量量, 但目录中无 ECG 间期类概念, 与 heart_rate 等均非同一概念。"
mimic-iv,mimiciv.icu.chartevents,Epidural Total Dose (mL),224367,adjudicated:both_agree,"硬膜外镇痛累计剂量(mL, p50≈31.8, p99≈635), 为累积给药量记录; 目录中无对应给药概念。"
mimic-iv,mimiciv.icu.chartevents,Epidural Bolus (mL),224411,adjudicated:both_agree,"硬膜外单次推注体积(mL), Pain/Sedation 类给药记录。目录中的 medication 概念仅有 dobutamine/dopamine/epinephrine/norepinephrine/vasopressin/phenylephrine 等血管活性药, 无硬膜外镇痛给药概念。"
mimic-iv,mimiciv.icu.chartevents,Negative Insp. Force,224419,adjudicated:both_agree,"负吸气压/最大吸气负压(NIF/MIP), cmH2O, p01=-80、p50≈-33, 值域符合 NIF 生理范围, 是合理的呼吸力学测量; 但目录 respiratory_bloodgas 组中无 NIF/MIP 概念, 与 peep/plateau_pressure/minute_volume/tidal_volume 均非同一概念。"
mimic-iv,mimiciv.icu.chartevents,Family Meeting,224447,adjudicated:both_agree,"是否召开家庭会议, 0/1 事件记录; 非临床测量概念。"
mimic-iv,mimiciv.icu.chartevents,Cuff Volume/units,224680,adjudicated:both_agree,"气囊容量的单位选择项(mL/cc 等), categorical——典型的单位/类型修饰属性而非测量量本身; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,P High (APRV),224705,adjudicated:adjudicated,"P High (APRV) 是 APRV 模式下设定的高压相压力 (cmH2O, p01=12.5/p50=28.0/p99=40.0)。排除 peep: 同一 APRV 家族已单独收录 P Low (224706, cmH2O, p50=5.0), 与 peep 现有 6 条金标准 (p50=5-8) 分布完全吻合, 即 APRV 的呼气末压力由 P Low 承载, 故吸气/高压相的 P High 不可能是同一概念。排除 plateau_pressure: 该概念现有 3 库金标准均为实测吸气末屏气压且 method=measured (eICU respFlowPtVentData|Plateau Pressure p50=19.95; MIMIC-III 543 p50=22.00; MIMIC-IV 224696 p50=20.00), 而 224705 的 p50=28.0 系统性高出 6-8 cmH2O, 且 P High 是 APRV 特有的控制变量而非吸气末屏气实测量, 二者 measurand 不同。需澄清: 不采纳 A 提出的'设定值 vs 实测值'作为分立理由——按规则5, set/measured 属 method 维度, 不构成另立概念 (peep 本身即同时收录 set 与 unspecified 来源); 判定依据是 measurand 身份与值域, 而非测量方式。目录 respiratory_bloodgas 组的压力类概念仅有 peep 与 plateau_pressure, 无 peak/mean airway pressure 或通用吸气压设定概念, APRV 高压相设定在目录中无对应项。因两个候选均被证据积极排除 (而非无法取舍), 按规则2 判 UNKNOWN 而非 UNSURE。"
mimic-iv,mimiciv.icu.chartevents,T High (APRV),224707,adjudicated:both_agree,"APRV 高压相持续时间设定(sec, p50≈3.9); 时间类通气参数, 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,T Low (APRV),224709,adjudicated:both_agree,"APRV 释放相时间设定(sec, p50=0.5), 是时间参数而非压力/容量/流量测量; 目录中无通气时间参数概念。"
mimic-iv,mimiciv.icu.chartevents,Circuit Changed,224713,adjudicated:both_agree,"呼吸机管路更换记录, categorical 呼吸治疗操作事件; 非通气参数测量, 与 ventilator/ventilator_type 等设备概念也不同。"
mimic-iv,mimiciv.icu.chartevents,Cordis/Introducer Line Tip Cultured,225724,adjudicated:both_agree,"Cordis/导引鞘管尖端是否送培养, 0/1 操作记录; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,PICC Line Tip Cultured,225732,adjudicated:both_agree,"PICC 导管尖端是否送培养, 0/1 置管护理操作记录; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,CCO PAC Discontinued,225738,adjudicated:both_agree,"连续心输出量肺动脉导管(CCO PAC)拔除记录, 置管操作事件; 与 co/ci 等血流动力学测量概念不同。"
mimic-iv,mimiciv.icu.chartevents,Cordis/Introducer Discontinued,225739,adjudicated:both_agree,"Cordis/导引鞘管拔除记录, Access Lines - Invasive categorical; 属置管操作事件而非测量量。"
mimic-iv,mimiciv.icu.chartevents,PA Catheter Discontinued,225745,adjudicated:both_agree,"肺动脉导管拔除记录, 置管操作事件 categorical; 与 padiastolic/pasystolic/pamean 等 PA 压力测量概念不同。"
mimic-iv,mimiciv.icu.chartevents,Sheath Zero/Calibrate,225771,adjudicated:both_agree,"鞘管压力传感器调零/校准操作记录, 0/1; 是设备操作事件而非压力测量值。"
mimic-iv,mimiciv.icu.chartevents,PCA bolus units,227115,adjudicated:both_agree,"PCA 单次给药剂量单位(mg/mcg 等), categorical, 是给药记录的单位修饰属性而非测量量; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Digoxin,227440,adjudicated:both_agree,"地高辛血药浓度, ng/mL, p50≈1.06 符合治疗窗, 是合理的实验室量; 但目录中无治疗药物监测(TDM)类概念。"
mimic-iv,mimiciv.icu.chartevents,FK506,227462,adjudicated:both_agree,"FK506 即他克莫司(tacrolimus)血药浓度, ng/mL, p50≈6.65 与治疗浓度窗一致——是合理的实验室量, 但目录 138 个概念中无免疫抑制剂血药浓度类概念(与 digoxin 同理)。"
mimic-iv,mimiciv.icu.chartevents,Sed Rate,227470,adjudicated:both_agree,"血沉(ESR/Sed Rate), mm/hr, p50≈54、p99=150, 单位与值域均符合血沉; 是真实实验室指标但目录 lab 组中无 ESR 概念(与 crp 属不同指标, 不可混用)。"
mimic-iv,mimiciv.icu.chartevents,GI pH,227586,adjudicated:both_agree,"胃液 pH(dict_category=GI/GU), p01=0.99/p50=5.0/p99=7.16——强酸至近中性, 与目录 ph(动脉血气 pH, 约 7.35-7.45)的值域完全不符, 属不同标本的不同概念; 目录中无胃液 pH 概念。"
mimic-iv,mimiciv.icu.chartevents,GI Guaiac QC,227802,adjudicated:both_agree,"GI 潜血(Guaiac)质控标志位, 0/1; 既非目录中的实验室定量指标, 也无粪潜血概念。"
mimic-iv,mimiciv.icu.chartevents,In-line Suction Catheter Changed,227807,adjudicated:both_agree,"密闭式吸痰管更换记录, 0/1 呼吸治疗操作事件; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,CO / CI Change,228370,adjudicated:both_agree,"NICOM 心输出量/心指数的变化百分比(%, p50≈8.9), 为相对变化量而非 co 或 ci 的绝对测量值; 单位 % 与 co(L/min)、ci(L/min/m2)均不符, 判为不同概念。"
mimic-iv,mimiciv.icu.chartevents,Leg Raise Result (NICOM),228372,adjudicated:both_agree,"NICOM 被动抬腿试验结果(阳性/阴性等)categorical, 属容量反应性判读结论; 目录中无容量反应性概念。"
mimic-iv,mimiciv.icu.chartevents,Passive Leg Raise Performed,228373,adjudicated:both_agree,"是否实施被动抬腿试验(NICOM), 0/1 操作标志位; 非测量量, 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,SVI Change,228377,adjudicated:both_agree,"NICOM 每搏量指数的变化百分比(%, p01=-14.9/p50=10.2), 是抬腿试验前后的相对变化量, 而非目录 sv(每搏量绝对值)本身; 单位为 % 与 sv 不符, 判为不同概念。"
mimic-iv,mimiciv.icu.chartevents,Impaired Skin #4- Cleanse,228521,adjudicated:both_agree,"皮肤破损#4 清洁方式, 护理伤口处置记录 categorical; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Incision #4- Cleanse,228568,adjudicated:both_agree,"切口#4 清洁方式, 皮肤切口护理处置 categorical; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Code Status.,228687,adjudicated:both_agree,"Code Status(抢救意愿/DNR 等级), 属医疗决策属性而非临床测量; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Glucose Control - Prophy,228692,adjudicated:both_agree,"MD Progress Note 中'血糖控制方案'条目, categorical 治疗计划描述; 名字含 Glucose 但不是血糖测量值, 不可指派 glucose。"
mimic-iv,mimiciv.icu.chartevents,Cardiovascular,228699,adjudicated:both_agree,"MD Progress Note 自由文本类目录项(系统回顾/评估的'心血管'条目), categorical 无单位无值域, 属叙述性病程记录而非任何可测量的临床量; 目录中无对应概念。"
mimic-iv,mimiciv.icu.chartevents,DVT Prophy,228700,adjudicated:both_agree,"MD Progress Note 中 DVT 预防措施条目, categorical 治疗计划; 非测量概念。"
mimic-iv,mimiciv.icu.chartevents,Lines/Tubes,228702,adjudicated:both_agree,"MD Progress Note 中的'管路/置管'叙述条目, categorical, 属置管记录/修饰属性而非测量量; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #3- Drainage,228755,adjudicated:both_agree,"压疮#3 引流性状, 皮肤损伤护理评估 categorical; 目录中无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #2- Odor,228774,adjudicated:both_agree,"皮肤压疮评估(气味), dict_category=Skin - Impairment, 0/1 标志位; 属护理伤口评估, 目录中无皮肤/伤口类概念。"
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #2- Cleanse,228784,adjudicated:both_agree,"压疮#2 清洁方式, 皮肤护理处置 categorical; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Assist Device,228867,adjudicated:both_agree,"辅助装置类型(Treatments, categorical), 属 Device/Type 类修饰属性; 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Constitutional,229027,adjudicated:both_agree,"MD Progress Note 的'一般情况(Constitutional)'系统回顾条目, categorical 自由文本; 非测量量, 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Metabolic disturbance NCP - Plan revised,229147,adjudicated:both_agree,护理计划'代谢紊乱'方案是否修订的流程标记; 非临床测量概念。
mimic-iv,mimiciv.icu.chartevents,Palliative Care NCP - Plan revised,229154,adjudicated:both_agree,护理计划中姑息治疗方案是否修订的流程标记; 非临床测量概念。
mimic-iv,mimiciv.icu.chartevents,Palliative Care NCP - Problem resolved,229155,adjudicated:both_agree,护理计划(Care Plans)中姑息治疗问题是否解决的流程性标记; 与任何生理测量或实验室概念均不对应。
mimic-iv,mimiciv.icu.chartevents,Nutrition,229288,adjudicated:both_agree,"MD Progress Note 中营养支持方案条目, categorical; 属自由文本计划记录, 目录无对应概念。"
mimic-iv,mimiciv.icu.chartevents,GI Prophy,229292,adjudicated:both_agree,"MD Progress Note 中消化道应激性溃疡预防条目, categorical 治疗计划; 非测量概念。"
mimic-iv,mimiciv.icu.chartevents,Activity Intolerance NCP - Plan revised,229333,adjudicated:both_agree,"护理计划'活动耐量下降'方案是否修订的流程标记, categorical; 非临床测量概念。"
